BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,2,JUAN PABLO OCHOA DE LA MAZA,M,43
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,3,BRENDA BASINIANI,F,45
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,4,CARLOS ROBERTO BOTTCHER,M,45
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,5,JULIETA ANDREA ACOSTA,F,29
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,6,NESTOR D MORONI,M,58
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,7,MARIA ESTER AYALA,F,61
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,8,DIEGO OSCAR ALAMO,M,42
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,1,MAXIMO CARLOS KIRCHNER,M,46
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,2,VICTORIA TOLOSA PAZ,F,50
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,3,MARIO ROBERTO MANRIQUE,M,62
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,4,CECILIA MOREAU,F,47
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,5,SANTIAGO ANDRES CAFIERO,M,44
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,6,LUANA VOLNOVICH,F,44
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,7,LUIS RODOLFO TAILHADE,M,53
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,8,NATALIA BEATRIZ ZARACHO,F,34
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,9,CARLOS DANIEL CASTAGNETO,M,63
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,10,ROXANA ELIZABETH MONZON,F,49
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,11,MATIAS MOLLE,M,47
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,12,LUCIANA POTENZA,F,29
BUENOS AIRES,UNION POR LA PATRIA,DIPUTADOS NACIONALES,UNION POR LA PATRIA,TITULARES,13,CARLOS RAMIRO GUTIERREZ,M,56
